板块,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
创业板,软通动力信息技术（集团）股份有限公司,"iSoftStone Information Technology (Group) Co., Ltd.",北京市海淀区西北旺东路10号院东区16号楼5层502,301236,软通动力,2022-03-15,"635,294,118","81,979,650",,,,0,0,华北,北京,北京市,I 信息技术,www.isoftstone.com
创业板,杭州和顺科技股份有限公司,"Hangzhou Heshun Technology Co., Ltd.",浙江省杭州市余杭区仁和街道粮站路11号1幢5楼512室,301237,和顺科技,2022-03-23,"80,000,000","20,000,000",,,,0,0,华东,浙江,杭州市,C 制造业,www.hzhssy.com
创业板,江苏瑞泰新能源材料股份有限公司,"Jiangsu Ruitai New Energy Materials Co.,Ltd.",江苏省张家港保税区纺织原料市场216-2635室,301238,瑞泰新材,2022-06-17,"733,333,300","154,572,472",,,,0,0,华东,江苏,苏州市,C 制造业,www.rtxc.com
创业板,成都普瑞眼科医院股份有限公司,"Chengdu Bright Eye Hospital Co., Ltd.",四川省成都市金牛区一环路北四段215号,301239,普瑞眼科,2022-07-05,"149,619,048","37,404,762",,,,0,0,西南,四川,成都市,Q 卫生,www.purui.cn
创业板,杰创智能科技股份有限公司,Nexwise Intelligence China Limited,广东省广州市黄埔区瑞祥路88号,301248,杰创智能,2022-04-20,"102,470,000","25,379,740",,,,0,0,华南,广东,广州市,I 信息技术,www.nexwise.com.cn
创业板,浙江通力传动科技股份有限公司,"Zhejiang TongLi Transmission Technology Co., Ltd.",浙江省瑞安市江南大道3801号,301255,通力科技,2022-12-27,"68,000,000","17,000,000",,,,0,0,华东,浙江,温州市,C 制造业,www.zjtongli.com
创业板,华融化学股份有限公司,"HUARONG CHEMICAL CO., LTD.",四川省成都市彭州市九尺镇林杨路166号,301256,华融化学,2022-03-22,"480,000,000","120,000,000",,,,0,0,西南,四川,成都市,C 制造业,www.cnchccl.com
创业板,普蕊斯（上海）医药科技开发股份有限公司,"SMO ClinPlus CO., LTD.",上海市黄浦区思南路105号1号楼108室,301257,普蕊斯,2022-05-17,"60,975,000","15,000,000",,,,0,0,华东,上海,上海市,M 科研服务,www.smo-clinplus.com
创业板,苏州富士莱医药股份有限公司,"Suzhou Fushilai Pharmaceutical Co., Ltd.",江苏省常熟新材料产业园海旺路16号,301258,富士莱,2022-03-29,"91,670,000","22,920,000",,,,0,0,华东,江苏,苏州市,C 制造业,www.fuslai.com
创业板,湖南艾布鲁环保科技股份有限公司,"Hunan Airbluer Environmental Protection Technology Co.,Ltd.",湖南省长沙高新开发区杏康南路39号湖南艾布鲁环保科技股份有限公司3栋丙类厂房101,301259,艾布鲁,2022-04-26,"120,000,000","30,000,000",,,,0,0,华中,湖南,长沙市,N 公共环保,www.airbluer.cn
创业板,格力博（江苏）股份有限公司,"Greenworks (Jiangsu) Co., Ltd.",江苏省常州市钟楼经济开发区星港路65-1号,301260,格力博,2023-02-08,"486,161,968","114,123,354",,,,0,0,华东,江苏,常州市,C 制造业,www.greenworkstool.com.cn
创业板,广东泰恩康医药股份有限公司,"Guangdong Taienkang Pharmaceutical Co., Ltd.",广东省汕头市龙湖区泰山北路万吉南二街8号A幢,301263,泰恩康,2022-03-29,"236,387,500","53,664,978",,,,0,0,华南,广东,汕头市,F 批发零售,www.tai-kang.com.cn
创业板,华新绿源环保股份有限公司,"Hwaxin Environmental Co.,Ltd.",北京市通州区中关村科技园区通州园金桥科技产业基地景盛北一街4号3-9号,301265,华新环保,2022-12-16,"302,973,182","71,844,308",,,,0,0,华北,北京,北京市,C 制造业,www.hxepd.com
创业板,苏州宇邦新型材料股份有限公司,"Suzhou YourBest New-type Materials Co.,Ltd.",江苏省苏州市苏州吴中经济开发区越溪街道友翔路22号,301266,宇邦新材,2022-06-08,"104,000,000","26,000,000",,,,0,0,华东,江苏,苏州市,C 制造业,www.yourbest.com.cn
创业板,华厦眼科医院集团股份有限公司,"Huaxia Eye Hospital Group Co.,Ltd.",福建省厦门市湖里区五通西路999号之1701,301267,华厦眼科,2022-11-07,"560,000,000","56,335,329",,,,0,0,华东,福建,厦门市,Q 卫生,www.huaxiaeye.com
创业板,深圳市铭利达精密技术股份有限公司,"Shenzhen Minglida Precision Technology Co., Ltd.",广东省深圳市南山区西丽街道松坪山社区朗山路11号同方信息港F栋2101,301268,铭利达,2022-04-07,"400,010,000","36,009,000",,,,0,0,华南,广东,深圳市,C 制造业,www.minglidagroup.com
创业板,北京华大九天科技股份有限公司,"Empyrean Technology Co., Ltd.",北京市朝阳区利泽中二路2号A座二层,301269,华大九天,2022-07-29,"542,941,768","78,485,143",,,,0,0,华北,北京,北京市,I 信息技术,www.empyrean.com.cn
创业板,北京汉仪创新科技股份有限公司,"Beijing Hanyi Innovation Technology Co., Ltd.",北京市海淀区翠微路2号院五区2号楼二层201,301270,汉仪股份,2022-08-31,"100,000,000","20,065,422",,,,0,0,华北,北京,北京市,I 信息技术,www.hanyi.com.cn
创业板,上海瑞晨环保科技股份有限公司,"Shanghai Rychen Technologies Co., Ltd.",上海市嘉定区申霞路358号3幢C区,301273,瑞晨环保,2022-10-25,"71,641,792","16,985,302",,,,0,0,华东,上海,上海市,C 制造业,www.richenenergy.com.cn
创业板,北京嘉曼服饰股份有限公司,"Beijing Jiaman Dress Co.,Ltd.",北京市石景山区古城西街26号院1号楼8层801,301276,嘉曼服饰,2022-09-09,"108,000,000","25,605,786",,,,0,0,华北,北京,北京市,C 制造业,www.shuihaier.com
创业板,河南新天地药业股份有限公司,"HENAN NEWLAND PHARMACEUTICAL CO., LTD",河南省长葛市魏武路南段东侧,301277,新天地,2022-11-16,"133,360,000","31,638,772",,,,0,0,华中,河南,许昌市,C 制造业,www.newlandpharma.com
创业板,苏州快可光伏电子股份有限公司,"QC Solar (SuZhou) Co., Ltd.",江苏省苏州工业园区新发路31号,301278,快可电子,2022-08-04,"64,000,000","16,000,000",,,,0,0,华东,江苏,苏州市,C 制造业,www.quick-contact.com
创业板,浙江金道科技股份有限公司,"Zhejiang Jindao Technology Co., Ltd.",浙江省绍兴市柯桥区步锦路689号,301279,金道科技,2022-04-13,"100,000,000","23,448,431",,,,0,0,华东,浙江,绍兴市,C 制造业,www.sxjindao.com
创业板,浙江珠城科技股份有限公司,"Zhejiang Zuch Technology Co.,Ltd.",浙江省乐清经济开发区纬十五路201号,301280,珠城科技,2022-12-26,"65,133,400","14,977,111",,,,0,0,华东,浙江,温州市,C 制造业,www.zuch.cn
创业板,金禄电子科技股份有限公司,"Camelot Electronics Technology Co.,Ltd.","广东省清远市高新技术开发区安丰工业园盈富工业区M1-04,05A号地",301282,金禄电子,2022-08-26,"151,139,968","37,790,000",,,,0,0,华南,广东,清远市,C 制造业,www.camelotpcb.com
创业板,聚胶新材料股份有限公司,Focus Hotmelt Company Ltd.,广东省广州市增城新塘镇仙村东区工业园沙滘村岗谷山(厂房A1)首层,301283,聚胶股份,2022-09-02,"80,000,000","20,000,000",,,,0,0,华南,广东,广州市,C 制造业,
创业板,鸿日达科技股份有限公司,HONG RI DA Technology Company Limited,江苏省玉山镇青淞路西侧,301285,鸿日达,2022-09-28,"206,670,000","48,755,174",,,,0,0,华东,江苏,苏州市,C 制造业,www.hongrida.com
创业板,四川侨源气体股份有限公司,"Sichuan Qiaoyuan Gas Co.,Ltd.",四川省成都市都江堰市灌温路1399号,301286,侨源股份,2022-06-14,"400,100,000","35,705,500",,,,0,0,西南,四川,成都市,C 制造业,www.qygas.com
创业板,清研环境科技股份有限公司,"Qingyan Environmental Technology Co., Ltd.",广东省深圳市南山区粤海街道高新区社区高新南七道019号清华大学研究院5层C527,301288,清研环境,2022-04-22,"108,010,000","24,814,820",,,,0,0,华南,广东,深圳市,C 制造业,www.tsinghuan.com.cn
创业板,上海国缆检测股份有限公司,"Shanghai Testing and Inspection for Electric Cable and Wire Co., Ltd.",上海市宝山区真陈路888号,301289,国缆检测,2022-06-22,"60,000,000","15,000,000",,,,0,0,华东,上海,上海市,M 科研服务,www.ticw.com.cn
创业板,江苏东星智慧医疗科技股份有限公司,"Jiangsu Canopus Wisdom Medical Technology Co.,Ltd.",江苏省常州市钟楼区南大街街道延陵西路99号（嘉业国贸广场）2303、2302室,301290,东星医疗,2022-11-30,"100,173,334","22,666,236",,,,0,0,华东,江苏,常州市,C 制造业,www.dx-med.com
创业板,山东新巨丰科技包装股份有限公司,"Shandong Xinjufeng Technology Packaging Co., Ltd.",山东省新泰市小协镇开发区,301296,新巨丰,2022-09-02,"420,000,000","63,000,000",,,,0,0,华东,山东,泰安市,C 制造业,www.xinjufengpack.com
创业板,安徽富乐德科技发展股份有限公司,"Ferrotec (An Hui) Technology Development Co., Ltd.",安徽省铜陵金桥经济开发区,301297,富乐德,2022-12-30,"338,390,000","71,427,867",,,,0,0,华东,安徽,铜陵市,M 科研服务,www.ftvas.com
创业板,保定市东利机械制造股份有限公司,"Baoding Dongli Machinery Co., Ltd.",河北省保定市清苑区前进东街29号,301298,东利机械,2022-06-06,"146,800,000","36,800,000",,,,0,0,华北,河北,保定市,C 制造业,www.bddlm.com
创业板,山东卓创资讯股份有限公司,"SUBLIME CHINA INFORMATION CO.,LTD.",山东省淄博市张店区北北京路186号,301299,卓创资讯,2022-10-19,"60,000,000","15,000,000",,,,0,0,华东,山东,淄博市,I 信息技术,www.sci99.com
创业板,福建远翔新材料股份有限公司,"Fujian Yuanxiang New Materials Co., Ltd.",福建省邵武市城郊工业园区,301300,远翔新材,2022-08-19,"64,150,000","16,050,000",,,,0,0,华东,福建,南平市,C 制造业,www.fjyuanxiang.com
创业板,伊犁川宁生物技术股份有限公司,"Yili Chuanning Biotechnology Co., Ltd.",新疆维吾尔自治区伊犁州霍尔果斯经济开发区伊宁园区阿拉木图亚村516号,301301,川宁生物,2022-12-27,"2,222,800,000","209,207,795",,,,0,0,西北,新疆,伊犁哈萨克自治州,C 制造业,www.klcnsw.com
创业板,北京华如科技股份有限公司,"Beijing Huaru Technology Co., Ltd.",北京市海淀区西北旺东路10号院东区14号楼君正大厦B座三层301-305室、四层401-410室,301302,华如科技,2022-06-23,"105,470,000","26,370,000",,,,0,0,华北,北京,北京市,I 信息技术,www.huaru.com.cn
创业板,上海真兰仪表科技股份有限公司,Zenner Metering Technology(Shanghai)Ltd.,上海市青浦区盈港东路6558号4幢,301303,真兰仪表,2023-02-20,"292,000,000","69,237,698",,,,0,0,华东,上海,上海市,C 制造业,www.zenner-metering.com
创业板,西安西测测试技术股份有限公司,"Xi""an XICE Testing Technology CO.,Ltd",陕西省西安市高新区丈八二路16号,301306,西测测试,2022-07-26,"84,400,000","21,100,000",,,,0,0,西北,陕西,西安市,M 科研服务,www.xctt.com
创业板,深圳市江波龙电子股份有限公司,"Shenzhen Longsys Electronics Co., Ltd.",广东省深圳市南山区科发路8号金融服务技术创新基地1栋8楼A、B、C、D、E、F1,301308,江波龙,2022-08-05,"412,864,254","34,095,700",,,,0,0,华南,广东,深圳市,C 制造业,www.longsys.com
创业板,浙江万得凯流体设备科技股份有限公司,"Zhejiang Wandekai Fluid Equipment Technology Co.,Ltd.",浙江省玉环市龙溪镇东港村渔业,301309,万得凯,2022-09-19,"100,000,000","23,707,340",,,,0,0,华东,浙江,台州市,C 制造业,www.zjwdk.com
创业板,昆船智能技术股份有限公司,"KSEC Intelligent Technology Co., Ltd.",中国（云南）自由贸易试验区昆明片区经开区昆船工业区401大楼,301311,昆船智能,2022-11-30,"240,000,000","56,908,675",,,,0,0,西南,云南,昆明市,C 制造业,www.ksecit.com
创业板,深圳市智立方自动化设备股份有限公司,"Shenzhen iN-Cube Automation Co., Ltd.",广东省深圳市宝安区石岩街道塘头社区厂房A栋1层至3层,301312,智立方,2022-07-11,"41,717,762","10,235,691",,,,0,0,华南,广东,深圳市,C 制造业,www.incubecn.com
创业板,广州凡拓数字创意科技股份有限公司,"Guangzhou Frontop Digital Creative Technology Co., Ltd.",广东省广州市天河区龙怡路117号2701、2703、2704、2705、2706、2707,301313,凡拓数创,2022-09-30,"102,333,400","24,262,576",,,,0,0,华南,广东,广州市,I 信息技术,www.frontop.cn
创业板,慧博云通科技股份有限公司,"Hydsoft Technology Co.,Ltd.",浙江省杭州市余杭区仁和街道粮站路11号1幢3楼309室,301316,慧博云通,2022-10-13,"400,010,000","37,754,456",,,,0,0,华东,浙江,杭州市,I 信息技术,www.hydsoft.com
创业板,鑫磊压缩机股份有限公司,"XINLEI COMPRESSOR CO., LTD.",浙江省台州市温岭市工业城,301317,鑫磊股份,2023-01-19,"157,190,000","37,274,052",,,,0,0,华东,浙江,台州市,C 制造业,www.xinlei.com
创业板,深圳市维海德技术股份有限公司,ValueHD Corporation,广东省深圳市宝安区新安街道鸿辉工业园2号2-3层,301318,维海德,2022-08-10,"69,412,000","17,360,000",,,,0,0,华南,广东,深圳市,C 制造业,www.vhd.com.cn
创业板,深圳市唯特偶新材料股份有限公司,"Shenzhen Vital New Material Co.,Ltd.",广东省深圳市龙岗区宝龙街道同乐社区水田一路18号唯特偶工业园,301319,唯特偶,2022-09-29,"58,640,000","13,902,885",,,,0,0,华南,广东,深圳市,C 制造业,www.szvital.com
创业板,翰博高新材料（合肥）股份有限公司,"Highbroad Advanced Material (Hefei) Co., Ltd.",安徽省合肥市新站区天水路2136号,301321,翰博高新,2022-08-18,"124,290,000","62,205,959",,,,0,0,华东,安徽,合肥市,C 制造业,www.hibr.com.cn
创业板,捷邦精密科技股份有限公司,"J.Pond Precision Technology Co., Ltd.",广东省东莞市松山湖园区研发一路1号1栋201室,301326,捷邦科技,2022-09-21,"72,192,828","15,967,268",,,,0,0,华南,广东,东莞市,C 制造业,www.jpond.com.cn
创业板,深圳市华宝新能源股份有限公司,"Shenzhen Hello Tech Energy Co., Ltd",广东省深圳市龙华区大浪街道同胜社区华繁路东侧嘉安达科技工业园厂房七第二、三层,301327,华宝新能,2022-09-19,"96,000,000","23,274,405",,,,0,0,华南,广东,深圳市,C 制造业,www.hello-tech.com
创业板,维峰电子（广东）股份有限公司,"WCON ELECTRONICS (GUANGDONG) CO.,LTD.",广东省东莞市虎门镇路东社区长兴路01A,301328,维峰电子,2022-09-08,"73,262,396","16,639,662",,,,0,0,华南,广东,东莞市,C 制造业,www.wcon.cn
创业板,熵基科技股份有限公司,"ZKTECO CO., LTD.",广东省东莞市塘厦镇平山工业大路32号,301330,熵基科技,2022-08-17,"148,492,051","35,117,843",,,,0,0,华南,广东,东莞市,C 制造业,www.zkteco.com
创业板,恩威医药股份有限公司,"Enwei Pharmaceutical Co., Ltd.",西藏自治区昌都市经开区A坝区创业大道恩威大厦,301331,恩威医药,2022-09-21,"70,138,359","17,540,000",,,,0,0,西南,西藏,昌都市,C 制造业,www.enwei.com.cn
创业板,诺思格（北京）医药科技股份有限公司,"R&G PharmaStudies Co., Ltd.",北京市通州区经济开发区东区创益西路518号,301333,诺思格,2022-08-02,"60,000,000","15,000,000",,,,0,0,华北,北京,北京市,M 科研服务,www.rg-pharma.com
创业板,杭州天元宠物用品股份有限公司,"Hangzhou Tianyuan Pet Products CO., LTD",浙江省杭州市杭州余杭经济开发区星桥配套区,301335,天元宠物,2022-11-18,"90,000,000","21,338,778",,,,0,0,华东,浙江,杭州市,C 制造业,www.tianyuanpet.com
创业板,成都趣睡科技股份有限公司,"Chengdu Qushui Science and Technology Co., Ltd.",中国(四川)自由贸易试验区成都高新区天府大道中段1268号1栋7楼8号,301336,趣睡科技,2022-08-12,"40,000,000","10,000,000",,,,0,0,西南,四川,成都市,C 制造业,www.8hsleep.com
创业板,东莞市凯格精机股份有限公司,"GKG Precision Machine Co.,Ltd.",广东省东莞市东城街道沙朗路2号,301338,凯格精机,2022-08-16,"76,000,000","17,736,097",,,,0,0,华南,广东,东莞市,C 制造业,www.gkg.cn
创业板,江苏通行宝智慧交通科技股份有限公司,"Jiangsu Tongxingbao Intelligent Transportation Technology Co., Ltd.",江苏省南京市栖霞区紫东路2号31幢,301339,通行宝,2022-09-09,"407,000,000","56,336,990",,,,0,0,华东,江苏,南京市,I 信息技术,www.jstxb.com
创业板,辽宁信德新材料科技股份有限公司,"Liaoning Xinde New Material Technology Co., Ltd.",辽宁省辽阳市宏伟区文圣路295号四层,301349,信德新材,2022-09-09,"68,000,000","16,121,605",,,,0,0,东北,辽宁,辽阳市,C 制造业,www.lnxdhg.com
创业板,浙江天振科技股份有限公司,"Zhejiang Tianzhen Technology Co., Ltd.",浙江省安吉经济开发区健康产业园,301356,天振股份,2022-11-14,"120,000,000","28,447,813",,,,0,0,华东,浙江,湖州市,C 制造业,www.tzbamboo.com/index-chs.html
创业板,湖南裕能新能源电池材料股份有限公司,"Hunan Yuneng New Energy Battery Material Co., Ltd.",湖南省湘潭市雨湖区鹤岭镇日丽路18号,301358,湖南裕能,2023-02-09,"757,253,070","129,344,512",,,,0,0,华中,湖南,湘潭市,C 制造业,www.hunanyuneng.com
创业板,东南电子股份有限公司,"Dongnan Electronics Co.,Ltd.",浙江省乐清经济开发区纬十一路218号,301359,东南电子,2022-11-09,"85,840,000","20,352,223",,,,0,0,华东,浙江,温州市,C 制造业,www.switch-china.com
